,cell_ids,label,label2,leiden
1512,1772071036_E01,pyramidal CA1,CA1Pyr2,2
1513,1772066101_G04,pyramidal CA1,CA1Pyr2,3
1514,1772066098_D09,pyramidal CA1,CA1Pyr2,3
1515,1772066096_B10,pyramidal CA1,CA1Pyr2,3
1516,1772066104_A01,pyramidal SS,(none),3
1517,1772066097_D06,pyramidal CA1,CA1Pyr2,3
1518,1772066098_A08,pyramidal CA1,CA1Pyr2,3
1519,1772066097_D07,pyramidal CA1,CA1Pyr2,3
1520,1772066107_H12,pyramidal CA1,CA1Pyr2,14
1521,1772066089_H10,pyramidal CA1,CA1Pyr2,4
1522,1772066101_H01,pyramidal CA1,CA1Pyr2,4
1523,1772066076_C05,pyramidal CA1,CA1Pyr2,4
1524,1772066101_D02,pyramidal CA1,CA1Pyr2,3
1525,1772066089_B02,pyramidal CA1,CA1Pyr2,4
1526,1772066080_B12,pyramidal CA1,CA1Pyr2,3
1527,1772067076_A09,pyramidal CA1,SubPyr,4
1528,1772066096_G02,pyramidal CA1,CA1Pyr2,3
1529,1772066097_F12,pyramidal CA1,CA1Pyr2,4
1530,1772066080_E06,pyramidal CA1,CA1Pyr2,22
1531,1772066073_F04,pyramidal CA1,CA1Pyr2,4
1532,1772066096_F09,pyramidal CA1,CA2Pyr2,3
1533,1772066074_B01,pyramidal CA1,CA1Pyr1,2
1534,1772066098_F02,pyramidal CA1,CA1Pyr2,3
1535,1772066095_D01,pyramidal CA1,CA1Pyr2,3
1536,1772066098_A02,pyramidal CA1,CA1Pyr2,3
1537,1772066101_D11,pyramidal CA1,CA1Pyr2,3
1538,1772066098_H04,pyramidal CA1,CA1Pyr2,4
1539,1772066100_A11,pyramidal CA1,CA1Pyr2,3
1540,1772066074_B08,pyramidal CA1,CA1Pyr2,3
1541,1772066099_B10,pyramidal CA1,CA1Pyr2,4
1542,1772066080_C05,pyramidal CA1,CA1Pyr2,3
1543,1772066099_C05,pyramidal CA1,CA1Pyr2,3
1544,1772066089_G12,pyramidal CA1,CA1Pyr2,3
1545,1772066099_H03,pyramidal CA1,CA1Pyr2,4
1546,1772066080_D01,pyramidal CA1,CA1Pyr2,4
1547,1772066070_A05,pyramidal CA1,CA1Pyr2,2
1548,1772066073_H01,pyramidal CA1,CA1Pyr1,2
1549,1772066101_F05,pyramidal CA1,CA1Pyr2,3
1550,1772066098_E01,pyramidal CA1,CA1Pyr2,3
1551,1772066097_E12,pyramidal CA1,CA1Pyr2,3
1552,1772066095_B10,pyramidal CA1,CA1Pyr2,4
1553,1772066096_C05,pyramidal CA1,CA1Pyr2,3
1554,1772066089_B10,pyramidal CA1,CA1Pyr2,3
1555,1772066101_F11,pyramidal CA1,CA1Pyr2,3
1556,1772066074_A01,pyramidal CA1,CA1Pyr2,3
1557,1772066097_C11,pyramidal CA1,CA1Pyr2,3
1558,1772066073_C10,pyramidal CA1,CA1Pyr2,4
1559,1772066101_A04,pyramidal CA1,CA1Pyr2,3
1560,1772066108_G05,pyramidal CA1,CA1Pyr2,4
1561,1772066097_C05,pyramidal CA1,CA1Pyr2,4
1562,1772066107_B12,pyramidal CA1,CA1Pyr2,4
1563,1772066089_F09,pyramidal CA1,SubPyr,21
1564,1772066099_F05,pyramidal CA1,CA1Pyr2,4
1565,1772066090_B10,pyramidal CA1,CA1Pyr2,4
1566,1772066095_C01,pyramidal CA1,CA1Pyr2,3
1567,1772066096_E12,pyramidal CA1,CA1Pyr2,2
1568,1772066098_E05,pyramidal CA1,SubPyr,2
1569,1772066102_D05,pyramidal CA1,CA1Pyr2,3
1570,1772066089_G05,pyramidal CA1,CA1Pyr2,3
1571,1772066076_A03,pyramidal CA1,CA1Pyr2,4
1572,1772066097_A11,pyramidal CA1,CA1Pyr2,4
1573,1772066102_A12,pyramidal CA1,CA1Pyr2,4
1574,1772066100_E09,pyramidal CA1,CA1Pyr2,2
1575,1772066070_H05,pyramidal CA1,CA1Pyr2,2
1576,1772066089_G10,pyramidal CA1,CA1Pyr2,3
1577,1772067076_H04,pyramidal CA1,CA1Pyr2,4
1578,1772066103_A05,pyramidal CA1,CA1Pyr1,2
1579,1772066095_C03,pyramidal CA1,CA1Pyr2,3
1580,1772066089_F11,pyramidal CA1,CA1Pyr2,4
1581,1772066073_A10,pyramidal CA1,CA1Pyr2,4
1582,1772066097_G10,pyramidal CA1,CA1Pyr2,4
1583,1772066098_C09,pyramidal CA1,CA1Pyr2,4
1584,1772066097_H03,pyramidal CA1,CA2Pyr2,4
1585,1772066096_A01,pyramidal CA1,CA1Pyr2,4
1586,1772067057_D10,pyramidal CA1,CA1Pyr2,4
1587,1772066097_H10,pyramidal CA1,CA1Pyr2,3
1588,1772066095_C06,pyramidal CA1,CA1Pyr2,3
1589,1772066095_B09,pyramidal CA1,CA1Pyr2,3
1590,1772066074_A09,pyramidal CA1,CA1Pyr2,3
1591,1772066096_F01,pyramidal CA1,CA1Pyr2,3
1592,1772066097_A06,pyramidal CA1,CA1Pyr2,4
1593,1772066102_A10,pyramidal CA1,CA1Pyr2,4
1594,1772066099_A08,pyramidal CA1,CA1Pyr2,4
1595,1772066089_A09,pyramidal CA1,CA1Pyr2,4
1596,1772066097_C02,pyramidal CA1,CA1Pyr2,4
1597,1772066102_A02,pyramidal CA1,CA1Pyr2,4
1598,1772066074_D07,pyramidal CA1,CA1Pyr2,3
1599,1772067057_C12,pyramidal CA1,CA1Pyr2,4
1600,1772066099_B11,pyramidal CA1,CA1Pyr2,4
1601,1772066076_E01,pyramidal CA1,CA1Pyr2,3
1602,1772066073_C11,pyramidal CA1,CA1Pyr2,3
1603,1772066074_F07,pyramidal CA1,CA1Pyr2,3
1604,1772066101_C05,pyramidal CA1,CA1Pyr2,3
1605,1772066096_G10,pyramidal CA1,CA1Pyr2,3
1606,1772066099_H05,pyramidal CA1,CA1Pyr2,4
1607,1772066097_B05,pyramidal CA1,CA1Pyr2,4
1608,1772066095_H12,pyramidal CA1,CA1Pyr2,3
1609,1772066076_A04,pyramidal CA1,CA1Pyr2,4
1610,1772066080_H03,pyramidal CA1,CA1Pyr2,4
1611,1772066102_G05,pyramidal CA1,CA1Pyr2,4
1612,1772066080_G03,pyramidal CA1,CA1Pyr2,4
1613,1772066073_F06,pyramidal CA1,CA1Pyr2,4
1614,1772067057_C06,pyramidal CA1,CA1Pyr2,3
1615,1772067076_A07,pyramidal CA1,CA1Pyr2,4
1616,1772066098_C08,pyramidal CA1,CA1Pyr2,4
1617,1772066097_B04,pyramidal CA1,CA1Pyr2,4
1618,1772066107_G04,pyramidal CA1,CA1Pyr2,4
1619,1772066099_G10,pyramidal CA1,CA1Pyr2,4
1620,1772066089_G11,pyramidal CA1,CA1Pyr2,4
1621,1772066097_G05,pyramidal CA1,CA1Pyr2,4
1622,1772066096_F12,pyramidal CA1,CA1Pyr2,4
1623,1772066073_C04,pyramidal CA1,CA1Pyr2,4
1624,1772066089_D10,pyramidal CA1,CA1Pyr2,2
1625,1772066099_G12,pyramidal CA1,CA2Pyr2,4
1626,1772066097_A01,pyramidal CA1,CA1Pyr2,4
1627,1772066099_A06,pyramidal CA1,CA1Pyr2,4
1628,1772067057_G07,oligodendrocytes,Oligo1,19
1629,1772067076_C07,oligodendrocytes,Oligo1,19
1630,1772067064_G07,oligodendrocytes,Oligo1,19
1631,1772067070_D08,oligodendrocytes,Oligo1,19
1632,1772058177_D03,oligodendrocytes,Oligo1,19
1633,1772067074_C07,oligodendrocytes,Oligo1,19
1634,1772063070_G03,oligodendrocytes,Oligo1,19
1635,1772058177_D09,oligodendrocytes,Oligo3,17
1636,1772066080_G07,oligodendrocytes,Oligo1,22
1637,1772063063_C07,oligodendrocytes,Oligo1,19
1638,1772066080_D07,oligodendrocytes,Oligo1,19
1639,1772062114_G10,oligodendrocytes,Oligo1,19
1640,1772063061_G05,oligodendrocytes,Oligo1,19
1641,1772058171_C02,oligodendrocytes,Oligo1,19
1642,1772067063_D03,oligodendrocytes,Oligo1,19
1643,1772062111_F07,oligodendrocytes,Oligo1,19
1644,1772071036_G12,oligodendrocytes,Oligo1,19
1645,1772067070_A05,oligodendrocytes,Oligo1,19
1646,1772062111_H05,oligodendrocytes,Oligo1,19
1647,1772062114_A12,oligodendrocytes,Oligo1,19
1648,1772066095_B05,oligodendrocytes,Oligo1,19
1649,1772060226_F05,oligodendrocytes,Oligo1,19
1650,1772066098_C04,oligodendrocytes,Oligo1,19
1651,1772062115_A09,oligodendrocytes,Oligo1,19
1652,1772066090_F05,oligodendrocytes,Oligo1,19
1653,1772062109_A05,oligodendrocytes,Oligo1,19
1654,1772062116_B05,oligodendrocytes,Oligo1,19
1655,1772060240_A10,oligodendrocytes,Oligo1,19
1656,1772066070_G12,oligodendrocytes,Oligo1,19
1657,1772062115_D07,oligodendrocytes,Oligo1,19
1658,1772063063_F08,oligodendrocytes,Oligo1,19
1659,1772060224_G07,oligodendrocytes,Oligo1,19
1660,1772060224_B04,oligodendrocytes,Oligo1,19
1661,1772062115_C01,oligodendrocytes,Oligo1,19
1662,1772066090_G12,oligodendrocytes,Oligo1,19
1663,1772060225_A11,oligodendrocytes,Oligo1,15
1664,1772066108_A08,oligodendrocytes,Oligo1,19
1665,1772063078_B09,oligodendrocytes,Oligo1,19
1666,1772063062_E07,oligodendrocytes,Oligo1,19
1667,1772062115_G09,oligodendrocytes,Oligo1,15
1668,1772063078_A11,oligodendrocytes,Oligo1,19
1669,1772060225_A05,oligodendrocytes,Oligo1,19
1670,1772062115_F08,oligodendrocytes,Oligo1,19
1671,1772062128_B02,oligodendrocytes,Oligo4,17
1672,1772058177_E11,oligodendrocytes,Oligo3,17
1673,1772067059_D12,oligodendrocytes,Oligo4,15
1674,1772063061_A09,oligodendrocytes,Oligo4,15
1675,1772058177_A06,oligodendrocytes,Oligo3,17
1676,1772058171_F09,oligodendrocytes,Oligo3,17
1677,1772058171_B01,oligodendrocytes,Oligo3,17
1678,1772058177_E10,oligodendrocytes,Oligo3,17
1679,1772058171_H07,oligodendrocytes,Oligo3,1
1680,1772067073_B03,oligodendrocytes,Oligo4,15
1681,1772067069_H05,oligodendrocytes,Oligo4,8
1682,1772063063_E07,oligodendrocytes,Oligo4,15
1683,1772067069_B03,oligodendrocytes,Oligo4,15
1684,1772067074_E07,oligodendrocytes,Oligo2,15
1685,1772067069_F06,oligodendrocytes,Oligo2,15
1686,1772060240_C09,oligodendrocytes,Oligo4,8
1687,1772071044_G06,oligodendrocytes,Oligo2,15
1688,1772063063_F03,oligodendrocytes,Oligo4,8
1689,1772063063_B04,oligodendrocytes,Oligo4,15
1690,1772067060_A02,oligodendrocytes,Oligo4,15
1691,1772067059_F05,oligodendrocytes,Oligo4,15
1692,1772066098_B11,oligodendrocytes,Oligo1,19
1693,1772063061_A11,oligodendrocytes,Oligo4,18
1694,1772063063_C02,oligodendrocytes,Oligo4,15
1695,1772060240_F11,oligodendrocytes,Oligo2,15
1696,1772063063_F05,oligodendrocytes,Oligo4,15
1697,1772060225_F06,oligodendrocytes,Oligo4,15
1698,1772063063_F10,oligodendrocytes,Oligo2,8
1699,1772060225_E07,oligodendrocytes,Oligo4,15
1700,1772060225_D10,oligodendrocytes,Oligo4,15
1701,1772060225_B07,oligodendrocytes,Oligo4,15
1702,1772063063_E10,oligodendrocytes,Oligo2,15
1703,1772060226_G12,oligodendrocytes,Oligo4,15
1704,1772060226_F10,oligodendrocytes,Oligo4,15
1705,1772066077_A06,oligodendrocytes,Oligo2,9
1706,1772062109_B08,oligodendrocytes,Oligo2,15
1707,1772063079_C10,oligodendrocytes,Oligo4,15
1708,1772060225_H11,oligodendrocytes,Oligo4,15
1709,1772062111_F10,oligodendrocytes,Oligo4,20
1710,1772066090_A04,oligodendrocytes,Oligo2,8
1711,1772066110_F08,oligodendrocytes,Oligo4,8
1712,1772062111_F05,oligodendrocytes,Oligo4,0
1713,1772058177_D02,oligodendrocytes,Oligo3,17
1714,1772062128_F06,oligodendrocytes,Oligo4,17
1715,1772066110_H11,oligodendrocytes,Oligo4,15
1716,1772066099_E05,oligodendrocytes,Oligo4,23
1717,1772067076_B10,oligodendrocytes,Oligo4,15
1718,1772066077_H04,oligodendrocytes,Oligo4,15
1719,1772066099_D10,oligodendrocytes,Oligo4,23
1720,1772066102_E10,oligodendrocytes,Oligo4,15
1721,1772062111_F11,oligodendrocytes,Oligo4,15
1722,1772062111_F06,oligodendrocytes,Oligo4,15
1723,1772062109_C06,oligodendrocytes,Oligo4,20
1724,1772062113_G05,oligodendrocytes,Oligo3,0
1725,1772062111_C08,oligodendrocytes,Oligo4,15
1726,1772062109_A03,oligodendrocytes,Oligo4,15
1727,1772062111_C01,oligodendrocytes,Oligo4,15
1728,1772062111_E06,oligodendrocytes,Oligo4,15
1729,1772062109_H10,oligodendrocytes,Oligo4,15
1730,1772066108_H11,oligodendrocytes,Oligo4,15
1731,1772063077_C03,oligodendrocytes,Oligo4,8
1732,1772062116_A12,oligodendrocytes,Oligo4,15
1733,1772062109_E07,oligodendrocytes,Oligo4,23
1734,1772066099_H01,oligodendrocytes,Oligo4,15
1735,1772062128_B11,oligodendrocytes,Oligo4,15
1736,1772062116_H06,oligodendrocytes,Oligo4,15
1737,1772062113_D10,oligodendrocytes,Oligo4,15
1738,1772062109_G03,oligodendrocytes,Oligo4,15
1739,1772062114_B01,oligodendrocytes,Oligo4,15
1740,1772062113_H02,oligodendrocytes,Oligo4,15
1741,1772063074_C02,oligodendrocytes,Oligo4,15
1742,1772062118_E08,oligodendrocytes,Oligo4,15
1743,1772066099_B12,oligodendrocytes,Oligo4,4
1744,1772063077_B07,oligodendrocytes,Oligo4,1
1745,1772066096_C01,oligodendrocytes,Oligo4,15
1746,1772062114_B10,oligodendrocytes,Oligo4,15
1747,1772062113_B09,oligodendrocytes,Oligo4,15
1748,1772062113_D01,oligodendrocytes,Oligo4,15
1749,1772062109_E08,oligodendrocytes,Oligo4,15
1750,1772062113_D08,oligodendrocytes,Oligo4,15
1751,1772062113_G12,oligodendrocytes,Oligo4,15
1752,1772066089_C04,oligodendrocytes,Oligo4,8
1753,1772062115_H08,oligodendrocytes,Oligo4,15
1754,1772062116_F01,oligodendrocytes,Oligo4,15
1755,1772062115_C03,oligodendrocytes,Oligo4,15
1756,1772067076_H05,oligodendrocytes,Oligo4,15
1757,1772062115_G07,oligodendrocytes,Oligo4,15
1758,1772066108_H05,oligodendrocytes,Oligo4,15
1759,1772066089_E05,oligodendrocytes,Oligo4,15
1760,1772062118_G05,oligodendrocytes,Oligo4,15
1761,1772071041_E05,oligodendrocytes,Oligo6,11
1762,1772063061_H11,oligodendrocytes,Oligo6,14
1763,1772067054_A11,oligodendrocytes,Oligo6,11
1764,1772067065_G08,oligodendrocytes,Oligo6,11
1765,1772071040_D02,oligodendrocytes,Oligo2,11
1766,1772071041_G10,oligodendrocytes,Oligo2,11
1767,1772067066_C04,oligodendrocytes,Oligo2,11
1768,1772071041_F05,oligodendrocytes,Oligo6,11
1769,1772063070_E07,oligodendrocytes,Oligo2,15
1770,1772063070_H07,oligodendrocytes,Oligo6,11
1771,1772071041_F06,oligodendrocytes,Oligo2,11
1772,1772067066_B04,oligodendrocytes,Oligo2,11
1773,1772067060_G06,oligodendrocytes,Oligo2,11
1774,1772067074_F09,oligodendrocytes,Oligo2,11
1775,1772071040_C12,oligodendrocytes,Oligo2,8
1776,1772071040_C10,oligodendrocytes,Oligo2,11
1777,1772058148_G09,oligodendrocytes,Oligo2,11
1778,1772067066_H05,oligodendrocytes,Oligo6,11
1779,1772067059_D11,oligodendrocytes,Oligo2,11
1780,1772066110_A04,oligodendrocytes,Oligo5,11
1781,1772067064_G04,oligodendrocytes,Oligo6,11
1782,1772067064_H01,oligodendrocytes,Oligo6,11
1783,1772067073_D10,oligodendrocytes,Oligo6,11
1784,1772067073_F06,oligodendrocytes,Oligo6,11
1785,1772071041_D10,oligodendrocytes,Oligo2,8
1786,1772058148_F07,oligodendrocytes,Oligo2,11
1787,1772067069_D04,oligodendrocytes,Oligo6,11
1788,1772058148_A01,oligodendrocytes,Oligo6,0
1789,1772058148_G08,oligodendrocytes,Oligo6,11
1790,1772067064_B10,oligodendrocytes,Oligo6,11
1791,1772071036_G02,oligodendrocytes,Oligo6,11
1792,1772063070_G01,oligodendrocytes,Oligo3,8
1793,1772067070_H09,oligodendrocytes,Oligo6,11
1794,1772058148_G11,oligodendrocytes,Oligo6,0
1795,1772067066_E12,oligodendrocytes,Oligo6,11
1796,1772067064_D10,oligodendrocytes,Oligo6,11
1797,1772067063_B07,oligodendrocytes,Oligo6,11
1798,1772062118_D03,oligodendrocytes,Oligo6,14
1799,1772067074_F05,oligodendrocytes,Oligo6,11
1800,1772071040_C04,oligodendrocytes,Oligo6,11
1801,1772063070_C06,oligodendrocytes,Oligo6,8
1802,1772058148_A03,oligodendrocytes,Oligo6,11
1803,1772058148_B08,oligodendrocytes,Oligo6,8
1804,1772058148_D07,oligodendrocytes,Oligo6,11
1805,1772067073_C02,oligodendrocytes,Oligo6,11
1806,1772067073_G10,oligodendrocytes,Oligo6,0
1807,1772062116_C06,oligodendrocytes,Oligo6,0
1808,1772062116_A02,oligodendrocytes,Oligo6,0
1809,1772062116_G03,oligodendrocytes,Oligo6,0
1810,1772062118_D02,oligodendrocytes,Oligo6,0
1811,1772067073_E11,oligodendrocytes,Oligo6,11
1812,1772063062_B03,oligodendrocytes,Oligo6,8
1813,1772071040_A06,oligodendrocytes,Oligo6,8
1814,1772058148_F02,oligodendrocytes,Oligo6,11
1815,1772058148_A10,oligodendrocytes,Oligo6,16
1816,1772067074_D12,oligodendrocytes,Oligo6,11
1817,1772066080_B04,oligodendrocytes,Oligo6,11
1818,1772062116_F05,oligodendrocytes,Oligo6,0
1819,1772067074_E11,oligodendrocytes,Oligo6,11
1820,1772067064_B06,oligodendrocytes,Oligo5,11
1821,1772067073_D01,oligodendrocytes,Oligo6,11
1822,1772067069_A09,oligodendrocytes,Oligo6,11
1823,1772071041_D06,oligodendrocytes,Oligo6,11
1824,1772071040_H06,oligodendrocytes,Oligo6,11
1825,1772071040_H10,oligodendrocytes,Oligo6,11
1826,1772062111_B11,oligodendrocytes,Oligo6,0
1827,1772067064_C08,oligodendrocytes,Oligo6,11
1828,1772067069_A02,oligodendrocytes,Oligo6,11
1829,1772060240_H04,oligodendrocytes,Oligo6,23
1830,1772062116_B06,oligodendrocytes,Oligo6,14
1831,1772063063_H07,oligodendrocytes,Oligo6,8
1832,1772067074_A11,oligodendrocytes,Oligo5,11
1833,1772062111_B02,oligodendrocytes,Oligo6,8
1834,1772067074_F04,oligodendrocytes,Oligo5,11
1835,1772063063_D08,oligodendrocytes,Oligo6,11
1836,1772071040_G11,oligodendrocytes,Oligo5,11
1837,1772063063_G10,oligodendrocytes,Oligo6,11
1838,1772071040_D04,oligodendrocytes,Oligo5,11
1839,1772062118_C04,oligodendrocytes,Oligo6,0
1840,1772062109_C12,oligodendrocytes,Oligo6,20
1841,1772062109_H04,oligodendrocytes,Oligo6,0
1842,1772071040_G05,oligodendrocytes,Oligo6,11
1843,1772060240_F06,oligodendrocytes,Oligo6,8
1844,1772071040_C11,oligodendrocytes,Oligo5,11
1845,1772067064_C10,oligodendrocytes,Oligo5,11
1846,1772063070_G06,oligodendrocytes,Oligo6,11
1847,1772062128_H02,oligodendrocytes,Oligo6,0
1848,1772062128_D03,oligodendrocytes,Oligo6,0
1849,1772063061_B12,oligodendrocytes,Oligo6,0
1850,1772058148_C02,oligodendrocytes,Oligo6,16
1851,1772062116_C11,oligodendrocytes,Oligo6,0
1852,1772063061_F04,oligodendrocytes,Oligo6,0
1853,1772060225_D12,oligodendrocytes,Oligo6,0
1854,1772058177_C06,oligodendrocytes,Oligo3,17
1855,1772060240_B12,oligodendrocytes,Oligo6,8
1856,1772062113_B06,oligodendrocytes,Oligo6,0
1857,1772062114_H12,oligodendrocytes,Oligo6,0
1858,1772063062_A06,oligodendrocytes,Oligo6,0
1859,1772062109_G05,oligodendrocytes,Oligo6,14
1860,1772063079_C12,oligodendrocytes,Oligo3,0
1861,1772062116_G06,oligodendrocytes,Oligo6,0
1862,1772062113_G01,oligodendrocytes,Oligo6,0
1863,1772062113_F02,oligodendrocytes,Oligo6,1
1864,1772062113_B01,oligodendrocytes,Oligo6,0
1865,1772062111_C09,oligodendrocytes,Oligo6,0
1866,1772062111_G02,oligodendrocytes,Oligo6,0
1867,1772060224_A07,oligodendrocytes,Oligo6,0
1868,1772062113_F07,oligodendrocytes,Oligo6,0
1869,1772062114_F03,oligodendrocytes,Oligo6,0
1870,1772062111_D11,oligodendrocytes,Oligo5,0
1871,1772058171_F05,oligodendrocytes,Oligo3,17
1872,1772062111_E03,oligodendrocytes,Oligo6,0
1873,1772062113_A05,oligodendrocytes,Oligo6,0
1874,1772060224_C04,oligodendrocytes,Oligo6,0
1875,1772058171_G08,oligodendrocytes,Oligo3,17
1876,1772062113_B04,oligodendrocytes,Oligo6,0
1877,1772062113_D09,oligodendrocytes,Oligo6,8
1878,1772062109_C07,oligodendrocytes,Oligo6,16
1879,1772062109_F01,oligodendrocytes,Oligo6,0
1880,1772062113_G11,oligodendrocytes,Oligo6,17
1881,1772062114_A03,oligodendrocytes,Oligo5,0
1882,1772058177_A02,oligodendrocytes,Oligo3,17
1883,1772058171_C03,oligodendrocytes,Oligo3,17
1884,1772062109_A07,oligodendrocytes,Oligo5,0
1885,1772063061_A07,oligodendrocytes,Oligo6,8
1886,1772062111_G01,oligodendrocytes,Oligo6,0
1887,1772058171_C12,oligodendrocytes,Oligo5,17
1888,1772058171_D10,oligodendrocytes,Oligo3,17
1889,1772062109_B01,oligodendrocytes,Oligo6,16
1890,1772063079_F07,oligodendrocytes,Oligo6,8
1891,1772058171_H02,oligodendrocytes,Oligo3,17
1892,1772062128_H11,oligodendrocytes,Oligo6,0
1893,1772066108_D06,oligodendrocytes,Oligo5,8
1894,1772062111_D05,oligodendrocytes,Oligo6,0
1895,1772062113_C03,oligodendrocytes,Oligo6,18
1896,1772062116_B12,oligodendrocytes,Oligo6,8
1897,1772062118_F02,oligodendrocytes,Oligo6,8
1898,1772062114_C07,oligodendrocytes,Oligo5,8
1899,1772067057_B03,oligodendrocytes,Oligo5,4
1900,1772062118_F08,oligodendrocytes,Oligo6,0
1901,1772062114_B03,oligodendrocytes,Oligo5,8
1902,1772058171_D06,oligodendrocytes,Oligo5,17
1903,1772063062_C10,oligodendrocytes,Oligo6,0
1904,1772058171_C09,oligodendrocytes,Oligo5,14
1905,1772063062_C07,oligodendrocytes,Oligo5,14
1906,1772062116_E08,oligodendrocytes,Oligo5,8
1907,1772062116_E07,oligodendrocytes,Oligo5,8
1908,1772062113_B03,oligodendrocytes,Oligo6,8
1909,1772062116_A09,oligodendrocytes,Oligo5,14
1910,1772062114_E11,oligodendrocytes,Oligo5,0
1911,1772062128_H05,oligodendrocytes,Oligo5,0
1912,1772058148_A06,oligodendrocytes,Oligo5,11
1913,1772062111_G11,oligodendrocytes,Oligo5,0
1914,1772062113_A01,oligodendrocytes,Oligo5,16
1915,1772060224_G06,oligodendrocytes,Oligo5,0
1916,1772062109_A12,oligodendrocytes,Oligo5,20
1917,1772062115_B06,oligodendrocytes,Oligo6,0
1918,1772066108_G12,oligodendrocytes,Oligo5,0
1919,1772071040_D12,oligodendrocytes,Oligo5,11
1920,1772058171_F06,oligodendrocytes,Oligo3,17
1921,1772063063_D06,oligodendrocytes,Oligo5,8
1922,1772062116_D04,oligodendrocytes,Oligo5,0
1923,1772063064_D06,oligodendrocytes,Oligo6,0
1924,1772063074_G12,oligodendrocytes,Oligo6,0
1925,1772062113_A02,oligodendrocytes,Oligo5,0
1926,1772058148_A04,oligodendrocytes,Oligo5,8
1927,1772062113_A12,oligodendrocytes,Oligo5,8
1928,1772063062_H08,oligodendrocytes,Oligo5,0
1929,1772063063_B06,oligodendrocytes,Oligo6,11
1930,1772062113_F03,oligodendrocytes,Oligo5,8
1931,1772062109_C03,oligodendrocytes,Oligo5,0
1932,1772062116_F04,oligodendrocytes,Oligo5,16
1933,1772063062_G01,oligodendrocytes,Oligo6,8
1934,1772062116_E02,oligodendrocytes,Oligo5,0
1935,1772063062_C01,oligodendrocytes,Oligo5,8
1936,1772063074_H11,oligodendrocytes,Oligo5,0
1937,1772063079_D07,oligodendrocytes,Oligo5,0
1938,1772071040_G04,oligodendrocytes,Oligo5,11
1939,1772063063_A01,oligodendrocytes,Oligo5,18
1940,1772063063_A12,oligodendrocytes,Oligo5,11
1941,1772071014_D12,oligodendrocytes,Oligo5,11
1942,1772062109_A09,oligodendrocytes,Oligo6,15
1943,1772067069_G04,oligodendrocytes,Oligo5,11
1944,1772062111_E11,oligodendrocytes,Oligo5,14
1945,1772063074_A11,oligodendrocytes,Oligo6,0
1946,1772063062_G11,oligodendrocytes,Oligo5,0
1947,1772062118_H04,oligodendrocytes,Oligo6,23
1948,1772062109_F04,oligodendrocytes,Oligo5,14
1949,1772060240_C04,oligodendrocytes,Oligo6,18
1950,1772067074_F06,oligodendrocytes,Oligo5,11
1951,1772063063_B10,oligodendrocytes,Oligo5,11
1952,1772071041_A08,oligodendrocytes,Oligo5,11
1953,1772063062_B04,oligodendrocytes,Oligo5,0
1954,1772066097_B12,oligodendrocytes,Oligo5,0
1955,1772062114_E05,oligodendrocytes,Oligo5,0
1956,1772063077_D02,oligodendrocytes,Oligo5,0
1957,1772060240_G11,oligodendrocytes,Oligo5,0
1958,1772063074_C12,oligodendrocytes,Oligo5,0
1959,1772062118_H10,oligodendrocytes,Oligo5,17
1960,1772060224_H04,oligodendrocytes,Oligo5,0
1961,1772060240_F04,oligodendrocytes,Oligo5,8
1962,1772063062_F12,oligodendrocytes,Oligo6,0
1963,1772062115_D05,oligodendrocytes,Oligo5,0
1964,1772071040_D05,oligodendrocytes,Oligo5,11
1965,1772063074_G07,oligodendrocytes,Oligo5,8
1966,1772063063_G02,oligodendrocytes,Oligo6,20
1967,1772063061_G08,oligodendrocytes,Oligo5,0
1968,1772063061_D10,oligodendrocytes,Oligo5,0
1969,1772062114_E06,oligodendrocytes,Oligo5,0
1970,1772062111_E04,oligodendrocytes,Oligo5,8
1971,1772060224_H05,oligodendrocytes,Oligo5,23
1972,1772063062_D05,oligodendrocytes,Oligo5,1
1973,1772063061_D01,oligodendrocytes,Oligo5,8
1974,1772060240_F02,oligodendrocytes,Oligo6,8
1975,1772062114_F05,oligodendrocytes,Oligo6,0
1976,1772071041_A12,oligodendrocytes,Oligo5,11
1977,1772062116_H05,oligodendrocytes,Oligo6,0
1978,1772063062_G05,oligodendrocytes,Oligo5,0
1979,1772063062_E08,oligodendrocytes,Oligo5,0
1980,1772063062_E11,oligodendrocytes,Oligo5,0
1981,1772062118_C01,oligodendrocytes,Oligo5,0
1982,1772071040_A08,oligodendrocytes,Oligo6,11
1983,1772062128_A01,oligodendrocytes,Oligo5,0
1984,1772063078_H04,oligodendrocytes,Oligo5,0
1985,1772063063_C10,oligodendrocytes,Oligo6,8
1986,1772062113_G09,oligodendrocytes,Oligo6,0
1987,1772062115_E01,oligodendrocytes,Oligo5,0
1988,1772063074_F10,oligodendrocytes,Oligo6,0
1989,1772063068_D10,oligodendrocytes,Oligo5,0
1990,1772063062_E01,oligodendrocytes,Oligo6,0
1991,1772063063_B11,oligodendrocytes,Oligo5,11
1992,1772063062_A08,oligodendrocytes,Oligo5,14
1993,1772060225_E02,oligodendrocytes,Oligo5,0
1994,1772063061_F05,oligodendrocytes,Oligo5,0
1995,1772071041_A10,oligodendrocytes,Oligo5,8
1996,1772062118_A03,oligodendrocytes,Oligo5,0
1997,1772063079_F04,oligodendrocytes,Oligo5,0
1998,1772071041_B04,oligodendrocytes,Oligo5,11
